,Ring(34),"Erdos_Renyi(34,78)",Star(34),Karate
1,0.0826000690460205,0.0860975742340088,0.09257745742797852,0.08235974311828613
2,0.0826000690460205,0.0860975742340088,0.09257745742797852,0.08235974311828613
3,0.0826000690460205,0.0860975742340088,0.09257745742797852,0.08235974311828613
4,0.0826000690460205,0.0860975742340088,0.09257745742797852,0.08235974311828613
5,0.0826000690460205,0.0860975742340088,0.09257745742797852,0.08235974311828613
6,0.0826000690460205,0.0860975742340088,0.09257745742797852,0.08235974311828613
7,0.0826000690460205,0.0860975742340088,0.09257745742797852,0.08235974311828613
8,0.0826000690460205,0.0860975742340088,0.09257745742797852,0.08235974311828613
9,0.0826000690460205,0.0860975742340088,0.09257745742797852,0.08235974311828613
10,0.0826000690460205,0.0860975742340088,0.09257745742797852,0.08235974311828613
11,0.0826000690460205,0.0860975742340088,0.09257745742797852,0.08235974311828613
12,0.0826000690460205,0.0860975742340088,0.09257745742797852,0.08235974311828613
13,0.0826000690460205,0.0860975742340088,0.09257745742797852,0.08235974311828613
14,0.0826000690460205,0.0860975742340088,0.09257745742797852,0.08235974311828613
15,0.0826000690460205,0.0860975742340088,0.09257745742797852,0.08235974311828613
16,0.0826000690460205,0.0860975742340088,0.09257745742797852,0.08235974311828613
17,0.0826000690460205,0.0860975742340088,0.09257745742797852,0.08235974311828613
18,0.0826000690460205,0.0860975742340088,0.09257745742797852,0.08235974311828613
19,0.0826000690460205,0.0860975742340088,0.09257745742797852,0.08235974311828613
20,0.0826000690460205,0.0860975742340088,0.09257745742797852,0.08235974311828613
